Dimensions,9,,,,,,,,,,,,,,,,,,
Normalised,5,,,,,,,,,,,,,,,,,,
Evals,1000000,,,,,,,,,,,,,,,,,,
key,dist,emissions,byMD,MDs in use,Time,WalkDels,CycleDels,EvanDels,fixed cost,running cost,actual emissions,actual byMd,Actual MDs in use,Actual Time,Actual WalkDels,Actual CycleDels,Actual EvanDels,Actual fixed cost,Actual running cost
1:5:1:5:2:2:2:2:5,0.7205927,1,5,1,5,2,2,2,2,5,0.21892611,1,0.085714286,1,0.28,0.32,0.4,0.36,0.900278444
2:4:2:5:4:1:1:2:5,0.850996123,2,4,2,5,4,1,1,2,5,0.394929085,0.8,0.228571429,1,0.68,0.04,0.08,0.36,1
1:5:1:4:2:2:2:2:5,0.741792187,1,5,1,4,2,2,2,2,5,0.214086823,1,0.114285714,0.858011074,0.24,0.44,0.32,0.36,0.930428221
1:5:1:3:1:3:1:4:5,0.941804762,1,5,1,3,1,3,1,4,5,0.203663568,1,0.114285714,0.652646027,0.2,0.64,0.16,0.7,1
1:5:1:4:2:1:3:2:3,0.380138658,1,5,1,4,2,1,3,2,3,0.191242114,0.96,0.114285714,0.666397675,0.24,0.12,0.6,0.44,0.62794416
2:4:2:5:1:4:1:2:5,0.733159917,2,4,2,5,1,4,1,2,5,0.300167635,0.88,0.228571429,1,0.16,0.68,0.04,0.38,0.953376931
1:4:1:5:1:4:1:1:3,0.454297361,1,4,1,5,1,4,1,1,3,0.216779646,0.8,0.114285714,0.939310423,0.04,0.76,1.00E-05,0.21,0.630900014
1:4:1:4:2:1:2:2:3,0.339765917,1,4,1,4,2,1,2,2,3,0.219289342,0.8,0.142857143,0.666397675,0.28,0.12,0.4,0.3,0.583207853
2:5:1:1:1:1:4:3:5,0.556777014,2,5,1,1,1,1,4,3,5,0.266475643,0.96,0.114285714,0.159556327,0.04,0.08,0.84,0.58,0.899889468
1:4:1:4:2:1:3:3:4,0.434480177,1,4,1,4,2,1,3,3,4,0.211389089,0.84,0.114285714,0.666397675,0.24,0.12,0.48,0.59,0.701855822
2:3:1:5:1:3:1:2:5,0.605567994,2,3,1,5,1,3,1,2,5,0.436976417,0.64,0.142857143,1,0.04,0.52,0.08,0.32,0.895948658
1:5:1:5:2:3:1:1:5,0.763221956,1,5,1,5,2,3,1,1,5,0.210384174,0.92,0.057142857,1,0.32,0.6,1.00E-05,0.22,0.898011298
2:4:1:4:2:3:1:2:3,0.43154769,2,4,1,4,2,3,1,2,3,0.242316877,0.76,0.057142857,0.809407319,0.24,0.48,0.04,0.31,0.64590379
3:4:1:5:1:3:2:3:5,0.726472455,3,4,1,5,1,3,2,3,5,0.446793539,0.8,0.142857143,0.957358239,0.04,0.52,0.24,0.47,1
2:4:1:2:1:1:4:5:5,0.618772682,2,4,1,2,1,1,4,5,5,0.249140837,0.88,0.114285714,0.269573887,1.00E-05,0.12,0.76,1,0.974977786
1:5:1:4:1:2:2:3:5,0.741623159,1,5,1,4,1,2,2,3,5,0.209667319,1,0.171428571,0.855064738,0.2,0.36,0.44,0.64,0.996529179
2:3:1:3:1:3:1:3:4,0.499248088,2,3,1,3,1,3,1,3,4,0.384779421,0.64,0.142857143,0.584058742,1.00E-05,0.48,0.16,0.59,0.808103164
1:5:1:5:2:3:1:1:4,0.577377787,1,5,1,5,2,3,1,1,4,0.202388951,0.96,0.085714286,1,0.4,0.56,1.00E-05,0.22,0.731400039
2:4:1:5:2:2:2:4:4,0.523556457,2,4,1,5,2,2,2,4,4,0.298123433,0.84,0.114285714,1,0.24,0.28,0.32,0.74,0.799060217
2:5:2:4:1:2:3:3:5,0.812998705,2,5,2,4,1,2,3,3,5,0.344111956,1,0.228571429,0.837946251,0.2,0.32,0.48,0.65,1
1:5:2:5:2:3:1:4:5,0.951921023,1,5,2,5,2,3,1,4,5,0.216742388,1,0.228571429,1,0.28,0.6,0.12,0.68,1
3:5:1:5:1:2:3:2:5,0.685981326,3,5,1,5,1,2,3,2,5,0.440426798,0.96,0.142857143,1,0.08,0.36,0.52,0.32,1
2:4:1:3:2:1:2:2:3,0.315865562,2,4,1,3,2,1,2,2,3,0.253077306,0.68,0.114285714,0.615450423,0.24,0.08,0.36,0.3,0.558990535
2:4:1:3:1:1:2:4:4,0.519830493,2,4,1,3,1,1,2,4,4,0.333842328,0.68,0.085714286,0.632961253,0.12,0.12,0.44,0.73,0.856933828
2:4:1:3:2:1:2:2:4,0.460015817,2,4,1,3,2,1,2,2,4,0.283489962,0.76,0.142857143,0.657347223,0.32,0.08,0.36,0.33,0.700328336
1:4:1:3:2:1:2:2:3,0.371336845,1,4,1,3,2,1,2,2,3,0.207454055,0.76,0.114285714,0.615450423,0.24,0.16,0.36,0.32,0.584716282
2:3:1:3:2:2:1:1:3,0.293289335,2,3,1,3,2,2,1,1,3,0.43059158,0.48,0.114285714,0.481978563,0.24,0.24,1.00E-05,0.15,0.596923958
1:5:1:2:1:2:4:5:5,0.609222899,1,5,1,2,1,2,4,5,5,0.186655061,1,0.114285714,0.430309177,0.04,0.24,0.72,0.9,0.882508753
2:4:1:3:2:2:2:2:3,0.386082502,2,4,1,3,2,2,2,2,3,0.247249228,0.76,0.142857143,0.615450423,0.24,0.24,0.28,0.32,0.611854867
2:4:1:3:2:2:1:2:4,0.472998501,2,4,1,3,2,2,1,2,4,0.285326476,0.72,0.171428571,0.615450423,0.24,0.36,0.12,0.34,0.700686378
2:5:1:3:2:3:1:3:5,0.651602195,2,5,1,3,2,3,1,3,5,0.290749899,0.96,0.171428571,0.458644743,0.24,0.52,0.2,0.5,0.888554329
1:5:1:4:1:3:3:3:5,0.700273803,1,5,1,4,1,3,3,3,5,0.181674874,1,0.142857143,0.860981143,0.04,0.48,0.48,0.62,0.930377688
2:5:1:3:1:1:5:2:3,0.310647166,2,5,1,3,1,1,5,2,3,0.23200701,0.96,0.085714286,0.539723228,0.04,1.00E-05,0.92,0.41,0.605837422
1:5:1:3:2:3:2:3:5,0.696465524,1,5,1,3,2,3,2,3,5,0.202052463,1,0.085714286,0.651571957,0.24,0.52,0.24,0.5,0.909747265
1:5:1:3:1:2:4:2:3,0.315354844,1,5,1,3,1,2,4,2,3,0.161475605,1,0.057142857,0.492199015,1.00E-05,0.32,0.68,0.42,0.555911219
3:4:1:3:1:2:1:2:5,0.57251156,3,4,1,3,1,2,1,2,5,0.536587343,0.68,0.142857143,0.499914034,0.04,0.44,0.2,0.32,0.939403165
1:5:1:5:1:1:3:5:5,0.713151667,1,5,1,5,1,1,3,5,5,0.187211547,1,0.114285714,1,0.16,0.2,0.64,0.94,0.979900461
1:5:1:2:1:2:4:4:5,0.566037054,1,5,1,2,1,2,4,4,5,0.174683313,1,0.085714286,0.265208453,1.00E-05,0.32,0.68,0.87,0.884643917
1:4:1:3:1:3:2:2:4,0.462249806,1,4,1,3,1,3,2,2,4,0.216267094,0.88,0.057142857,0.540960723,1.00E-05,0.52,0.36,0.44,0.717176083
2:5:1:5:3:1:3:3:4,0.548870752,2,5,1,5,3,1,3,3,4,0.283640001,1,0.142857143,1,0.52,1.00E-05,0.48,0.46,0.812219143
2:3:1:5:1:1:1:2:5,0.603502693,2,3,1,5,1,1,1,2,5,0.41027907,0.48,0.085714286,1,0.12,0.2,0.16,0.31,0.920204979
3:3:1:4:2:1:1:2:4,0.381430874,3,3,1,4,2,1,1,2,4,0.456839545,0.6,0.114285714,0.832285022,0.28,0.12,0.2,0.29,0.717348256
3:3:1:4:2:1:1:2:3,0.302986121,3,3,1,4,2,1,1,2,3,0.458505777,0.48,0.085714286,0.832285022,0.28,1.00E-05,0.2,0.27,0.649542213
1:5:1:1:1:1:4:5:4,0.510992252,1,5,1,1,1,1,4,5,4,0.131277968,1,0.057142857,0.189491331,1.00E-05,0.12,0.88,0.89,0.785841523
3:2:1:2:1:2:1:4:5,0.501990661,3,2,1,2,1,2,1,4,5,0.488766567,0.4,0.114285714,0.318355422,1.00E-05,0.24,0.16,0.72,0.905406333
2:5:1:4:1:3:3:4:5,0.641738532,2,5,1,4,1,3,3,4,5,0.293572257,0.96,0.114285714,0.766485372,1.00E-05,0.48,0.48,0.76,0.926623875
3:3:1:2:1:2:1:4:5,0.548692967,3,3,1,2,1,2,1,4,5,0.494505127,0.52,0.142857143,0.417672691,0.12,0.24,0.16,0.73,0.949140131
3:4:1:4:1:2:3:2:4,0.541987371,3,4,1,4,1,2,3,2,4,0.449277728,0.84,0.085714286,0.82324902,0.04,0.32,0.48,0.3,0.867156152
2:3:1:2:1:1:3:3:5,0.494921094,2,3,1,2,1,1,3,3,5,0.436591842,0.6,0.085714286,0.248789123,1.00E-05,1.00E-05,0.6,0.55,0.912255893
2:5:2:5:4:1:1:3:5,0.748133,2,5,2,5,4,1,1,3,5,0.306349832,1,0.285714286,1,0.68,0.12,0.2,0.52,0.96928615
2:5:1:1:1:4:2:4:5,0.753259954,2,5,1,1,1,4,2,4,5,0.315836107,1,0.2,0.172391296,1.00E-05,0.76,0.24,0.82,1
2:5:1:3:1:2:3:3:3,0.399248503,2,5,1,3,1,2,3,3,3,0.262792431,0.92,0.114285714,0.567767511,0.04,0.36,0.52,0.45,0.648131605
2:4:1:5:1:2:3:2:5,0.672550646,2,4,1,5,1,2,3,2,5,0.31860167,0.84,0.114285714,1,0.12,0.24,0.48,0.33,0.930541343
1:5:1:1:1:2:4:5:4,0.503281447,1,5,1,1,1,2,4,5,4,0.188371993,1,0.114285714,0.186899078,1.00E-05,0.28,0.72,1,0.813719019
2:4:2:2:1:3:2:5:5,0.705574886,2,4,2,2,1,3,2,5,5,0.293860005,0.88,0.228571429,0.356061622,1.00E-05,0.56,0.32,0.95,0.986143711
2:5:2:5:2:2:3:4:5,0.702487822,2,5,2,5,2,2,3,4,5,0.347944172,1,0.228571429,1,0.24,0.28,0.48,0.75,1
2:5:1:2:1:4:2:3:3,0.336762416,2,5,1,2,1,4,2,3,3,0.221424763,1,0.114285714,0.286684372,1.00E-05,0.72,0.28,0.46,0.579587247
2:4:1:2:1:3:1:4:4,0.561324647,2,4,1,2,1,3,1,4,4,0.306031179,0.8,0.171428571,0.417672691,0.12,0.52,0.16,0.75,0.865955877
3:3:1:3:1:2:2:3:4,0.535435562,3,3,1,3,1,2,2,3,4,0.458827655,0.64,0.085714286,0.446749484,1.00E-05,0.36,0.28,0.46,0.863154955
1:5:1:5:2:1:2:2:4,0.49567626,1,5,1,5,2,1,2,2,4,0.198582271,0.92,0.028571429,1,0.36,0.16,0.4,0.3,0.722572772
1:5:1:3:1:1:3:2:3,0.378439614,1,5,1,3,1,1,3,2,3,0.176039206,0.92,0.057142857,0.468878278,0.12,0.16,0.64,0.3,0.610599792
2:4:1:2:1:1:4:2:5,0.531204296,2,4,1,2,1,1,4,2,5,0.287828276,0.8,0.085714286,0.318420446,1.00E-05,0.12,0.68,0.42,0.881144576
3:3:1:2:2:1:1:2:4,0.470410898,3,3,1,2,2,1,1,2,4,0.516639746,0.6,0.114285714,0.397987275,0.28,0.16,0.16,0.29,0.851838365
3:4:1:5:2:1:2:3:4,0.513875374,3,4,1,5,2,1,2,3,4,0.497639489,0.72,0.171428571,1,0.28,0.2,0.24,0.45,0.852118659
2:5:1:1:1:1:4:5:4,0.502693908,2,5,1,1,1,1,4,5,4,0.226699294,1,0.171428571,0.197332222,1.00E-05,0.2,0.8,0.89,0.817548116
1:5:1:5:1:2:4:3:5,0.635298115,1,5,1,5,1,2,4,3,5,0.214810625,1,0.085714286,0.98564648,0.04,0.24,0.72,0.6,0.904449937
1:4:1:2:1:3:1:3:4,0.472563854,1,4,1,2,1,3,1,3,4,0.17545024,0.76,0.028571429,0.428313444,1.00E-05,0.6,0.16,0.46,0.669661229
2:5:2:5:4:1:1:4:5,0.831300312,2,5,2,5,4,1,1,4,5,0.287209531,0.96,0.228571429,1,0.8,1.00E-05,0.16,0.66,1
2:5:2:4:2:1:4:4:5,0.621355954,2,5,2,4,2,1,4,4,5,0.322951171,0.96,0.228571429,0.724561144,0.24,0.04,0.68,0.75,0.94283839
1:4:1:5:2:2:1:3:4,0.46913467,1,4,1,5,2,2,1,3,4,0.206463098,0.88,0.085714286,1,0.24,0.44,0.2,0.46,0.683754197
2:5:2:5:3:2:2:3:5,0.872446228,2,5,2,5,3,2,2,3,5,0.430144286,0.96,0.285714286,1,0.48,0.24,0.24,0.65,1
3:2:1:3:2:1:1:2:4,0.312135407,3,2,1,3,2,1,1,2,4,0.521029228,0.36,0.085714286,0.608717119,0.24,1.00E-05,0.12,0.27,0.682585484
2:4:1:1:1:1:4:5:5,0.561545903,2,4,1,1,1,1,4,5,5,0.237742108,0.88,0.114285714,0.015645366,1.00E-05,1.00E-05,0.88,1,0.934216364
2:5:1:1:1:3:3:3:4,0.430488985,2,5,1,1,1,3,3,3,4,0.224147126,0.96,0.057142857,0.133136248,1.00E-05,0.48,0.48,0.59,0.713202836
2:5:1:5:1:4:2:4:5,0.651938654,2,5,1,5,1,4,2,4,5,0.221684941,1,0.085714286,0.96222908,0.08,0.68,0.24,0.77,0.899233594
3:4:1:5:2:1:3:4:5,0.779916935,3,4,1,5,2,1,3,4,5,0.461887974,0.88,0.2,1,0.32,1.00E-05,0.56,0.74,1
2:4:1:4:1:2:3:4:4,0.50009637,2,4,1,4,1,2,3,4,4,0.250966352,0.84,0.171428571,0.705572431,1.00E-05,0.24,0.6,0.87,0.794264229
1:5:2:3:1:2:3:4:4,0.614894475,1,5,2,3,1,2,3,4,4,0.21468585,1,0.228571429,0.64801234,0.08,0.36,0.56,0.76,0.859531319
2:5:2:4:3:2:2:4:5,0.802612676,2,5,2,4,3,2,2,4,5,0.290982683,1,0.285714286,0.812930681,0.48,0.24,0.28,0.81,1
2:5:2:5:3:3:1:2:5,0.988810484,2,5,2,5,3,3,1,2,5,0.343996941,1,0.228571429,1,0.48,0.48,0.04,0.4,1
2:5:2:4:3:1:2:4:5,0.747996043,2,5,2,4,3,1,2,4,5,0.290982683,1,0.285714286,0.812930681,0.48,0.2,0.32,0.79,1
2:4:2:5:2:2:1:2:4,0.635127772,2,4,2,5,2,2,1,2,4,0.343796548,0.84,0.228571429,1,0.36,0.4,0.08,0.35,0.864254108
2:3:1:4:1:1:1:3:5,0.654152863,2,3,1,4,1,1,1,3,5,0.43522021,0.52,0.085714286,0.78019478,0.16,0.16,0.2,0.6,1
1:5:2:5:2:1:3:4:5,0.6547688,1,5,2,5,2,1,3,4,5,0.214767565,1,0.257142857,1,0.28,0.16,0.56,0.77,0.894462211
1:5:2:5:2:1:3:3:4,0.581794966,1,5,2,5,2,1,3,3,4,0.205586646,1,0.228571429,1,0.28,0.16,0.56,0.62,0.802314989
3:3:1:4:1:1:2:4:5,0.716263626,3,3,1,4,1,1,2,4,5,0.443966241,0.56,0.085714286,0.78019478,0.16,0.16,0.24,0.75,1
2:5:2:4:2:1:2:4:5,0.740719116,2,5,2,4,2,1,2,4,5,0.290982683,1,0.257142857,0.812930681,0.44,0.2,0.36,0.78,1
1:5:1:5:2:3:1:3:3,0.427758066,1,5,1,5,2,3,1,3,3,0.190369337,1,0.142857143,1,0.32,0.48,0.2,0.46,0.640490244
2:4:1:5:3:1:1:1:5,0.656299033,2,4,1,5,3,1,1,1,5,0.42894056,0.68,0.171428571,1,0.52,0.16,1.00E-05,0.19,0.913731934
2:3:1:4:1:1:2:3:5,0.557940233,2,3,1,4,1,1,2,3,5,0.405327137,0.56,0.057142857,0.754435377,0.16,0.16,0.24,0.6,0.900453431
2:5:1:3:1:3:3:5:5,0.608396579,2,5,1,3,1,3,3,5,5,0.263837435,1,0.114285714,0.624307223,1.00E-05,0.48,0.52,0.89,0.913016959
3:5:1:5:1:4:1:2:5,0.650768266,3,5,1,5,1,4,1,2,5,0.453827802,0.96,0.2,1,0.12,0.8,0.04,0.35,0.945458935
2:5:2:4:2:1:2:5:5,0.825572914,2,5,2,4,2,1,2,5,5,0.270783956,1,0.228571429,0.799464863,0.44,0.16,0.4,0.93,1
2:4:1:4:1:4:1:2:5,0.598682808,2,4,1,4,1,4,1,2,5,0.432637045,0.84,0.142857143,0.805188881,0.08,0.72,0.04,0.32,0.90748725
2:2:1:5:2:1:1:1:2,0.145255507,2,2,1,5,2,1,1,1,2,0.33553861,0.24,0.028571429,1,0.24,1.00E-05,1.00E-05,0.11,0.419867873
3:2:1:5:2:1:1:2:3,0.308970952,3,2,1,5,2,1,1,2,3,0.440026161,0.4,0.057142857,1,0.24,1.00E-05,0.16,0.26,0.638796437
1:5:1:2:1:2:4:5:4,0.515821028,1,5,1,2,1,2,4,5,4,0.217101767,1,0.114285714,0.36511361,1.00E-05,0.24,0.76,0.89,0.78959081
2:5:1:4:2:2:3:5:5,0.693773949,2,5,1,4,2,2,3,5,5,0.28465139,1,0.114285714,0.767997402,0.24,0.28,0.48,0.89,1
2:5:1:3:2:3:1:3:4,0.523461293,2,5,1,3,2,3,1,3,4,0.260207853,0.96,0.171428571,0.549959286,0.24,0.52,0.2,0.47,0.770531468
2:5:1:5:2:4:1:3:4,0.660305036,2,5,1,5,2,4,1,3,4,0.261032072,1,0.142857143,1,0.24,0.68,0.08,0.5,0.870854501
2:5:1:5:1:3:3:3:5,0.660246509,2,5,1,5,1,3,3,3,5,0.275809766,1,0.171428571,1,0.04,0.48,0.48,0.64,0.934943813
3:2:1:4:1:1:1:1:5,0.556041143,3,2,1,4,1,1,1,1,5,0.560436202,0.32,0.114285714,0.878512575,0.16,0.16,1.00E-05,0.18,0.891754102
2:3:1:3:1:1:1:2:3,0.355125835,2,3,1,3,1,1,1,2,3,0.329448739,0.52,0.057142857,0.616319663,0.12,0.2,0.2,0.43,0.648467375
2:5:1:3:2:2:2:3:5,0.705850428,2,5,1,3,2,2,2,3,5,0.300746621,1,0.171428571,0.600381754,0.24,0.36,0.4,0.61,1
3:4:1:4:2:2:2:2:5,0.586225224,3,4,1,4,2,2,2,2,5,0.450396084,0.84,0.142857143,0.804033628,0.28,0.32,0.24,0.33,0.892280529
2:4:1:4:1:2:3:5:5,0.788789806,2,4,1,4,1,2,3,5,5,0.259282083,0.88,0.085714286,0.710835111,0.08,0.24,0.56,0.9,1
2:5:1:5:3:2:1:1:4,0.573547322,2,5,1,5,3,2,1,1,4,0.265862613,0.92,0.142857143,1,0.48,0.44,1.00E-05,0.2,0.759785213
2:5:1:1:1:1:4:2:5,0.51640516,2,5,1,1,1,1,4,2,5,0.340782509,0.92,0.057142857,0.184195933,1.00E-05,0.04,0.88,0.42,0.890754882
2:5:1:5:1:5:1:2:4,0.527822854,2,5,1,5,1,5,1,2,4,0.229816873,1,0.114285714,0.948001908,0.04,0.92,0.04,0.34,0.731264454
2:3:1:1:1:1:2:3:5,0.583365877,2,3,1,1,1,1,2,3,5,0.301588597,0.56,0.057142857,0.137218482,1.00E-05,0.16,0.4,0.46,0.892324675
2:4:2:5:3:1:2:3:5,0.875653856,2,4,2,5,3,1,2,3,5,0.340526734,0.88,0.228571429,1,0.52,0.12,0.24,0.65,1
2:5:1:1:1:1:5:3:5,0.531525295,2,5,1,1,1,1,5,3,5,0.279332759,0.96,0.085714286,0.184195933,1.00E-05,0.04,0.92,0.57,0.890842122
1:5:1:5:2:3:2:3:5,0.730607817,1,5,1,5,2,3,2,3,5,0.216407946,1,0.085714286,1,0.28,0.48,0.24,0.49,0.939989787
3:5:2:5:3:2:1:4:5,1,3,5,2,5,3,2,1,4,5,0.454011592,1,0.285714286,1,0.64,0.24,0.12,0.71,1
2:5:2:5:2:3:2:4:5,0.793963813,2,5,2,5,2,3,2,4,5,0.355807435,1,0.228571429,1,0.24,0.52,0.24,0.66,1
2:5:2:4:2:1:3:4:5,0.693352276,2,5,2,4,2,1,3,4,5,0.295160627,1,0.228571429,0.865188332,0.28,0.12,0.6,0.75,1
2:5:2:5:1:1:3:4:5,0.6701425,2,5,2,5,1,1,3,4,5,0.303491573,1,0.228571429,1,0.2,0.2,0.6,0.76,0.994659478
2:5:2:5:4:1:2:4:5,0.891885503,2,5,2,5,4,1,2,4,5,0.249360078,1,0.228571429,1,0.68,1.00E-05,0.32,0.81,1
2:4:1:5:1:2:1:4:5,0.608040436,2,4,1,5,1,2,1,4,5,0.269111942,0.76,0.114285714,0.904225918,0.2,0.36,0.2,0.74,0.910051269
2:5:1:3:1:2:2:4:5,0.653317102,2,5,1,3,1,2,2,4,5,0.255267934,1,0.2,0.519291341,0.12,0.44,0.44,0.66,0.882793474
2:3:1:3:1:1:1:3:5,0.555785097,2,3,1,3,1,1,1,3,5,0.435451032,0.48,0.171428571,0.510820498,0.16,0.12,0.2,0.47,0.897890469
2:4:1:4:1:4:1:3:5,0.601094227,2,4,1,4,1,4,1,3,5,0.378734622,0.88,0.142857143,0.846433769,0.04,0.68,0.16,0.45,0.908672838
2:5:1:3:2:2:3:3:5,0.779695121,2,5,1,3,2,2,3,3,5,0.375538821,1,0.2,0.600381754,0.24,0.24,0.52,0.63,1
2:4:2:5:2:2:2:5:5,0.87120101,2,4,2,5,2,2,2,5,5,0.374337175,0.88,0.228571429,1,0.32,0.24,0.32,0.92,1
2:5:1:4:1:3:3:3:4,0.524809068,2,5,1,4,1,3,3,3,4,0.22409998,1,0.085714286,0.687750621,0.04,0.48,0.48,0.6,0.77617092
2:5:2:5:2:1:2:5:5,0.955747566,2,5,2,5,2,1,2,5,5,0.344276913,0.96,0.228571429,1,0.4,0.2,0.36,0.91,1
3:4:1:5:1:3:1:3:5,0.581928526,3,4,1,5,1,3,1,3,5,0.466567476,0.84,0.142857143,1,0.08,0.6,0.16,0.46,0.900378259
2:4:1:5:3:2:1:3:4,0.560372688,2,4,1,5,3,2,1,3,4,0.251703109,0.88,0.114285714,1,0.48,0.24,0.16,0.48,0.770298519
3:4:1:5:1:3:1:3:4,0.522621589,3,4,1,5,1,3,1,3,4,0.446277415,0.84,0.114285714,1,0.04,0.6,0.2,0.45,0.838339658
2:2:1:3:1:1:1:3:4,0.531304183,2,2,1,3,1,1,1,3,4,0.434650097,0.44,0.142857143,0.510286542,0.16,0.08,0.2,0.45,0.876069201
2:5:2:3:1:2:3:4:5,0.657189789,2,5,2,3,1,2,3,4,5,0.290754832,1,0.228571429,0.567598883,0.12,0.36,0.52,0.66,0.9012546
2:5:1:4:1:1:5:2:4,0.422912482,2,5,1,4,1,1,5,2,4,0.30702546,0.96,0.085714286,0.759051358,0.04,1.00E-05,0.92,0.41,0.761581482
2:4:1:5:2:2:2:5:5,0.851875384,2,4,1,5,2,2,2,5,5,0.297192702,0.88,0.171428571,1,0.24,0.24,0.4,0.91,1
2:5:1:4:1:2:4:4:4,0.486257513,2,5,1,4,1,2,4,4,4,0.227279447,1,0.142857143,0.778005969,0.04,0.28,0.68,0.73,0.78931369
2:5:1:5:2:2:2:2:3,0.399227297,2,5,1,5,2,2,2,2,3,0.255861969,0.92,0.114285714,1,0.24,0.32,0.36,0.3,0.641634624
2:5:2:5:2:2:3:3:5,0.746718508,2,5,2,5,2,2,3,3,5,0.382489019,0.96,0.257142857,1,0.24,0.24,0.48,0.64,1
1:5:1:4:1:1:5:2:4,0.472439116,1,5,1,4,1,1,5,2,4,0.105347354,1,0.085714286,0.848572461,0.04,0.04,0.92,0.43,0.722655664
1:4:1:4:1:2:3:3:3,0.395462679,1,4,1,4,1,2,3,3,3,0.166606526,0.88,0.057142857,0.754171578,0.04,0.36,0.48,0.58,0.628822807
2:4:2:4:2:2:2:4:5,0.776286872,2,4,2,4,2,2,2,4,5,0.368305496,0.88,0.228571429,0.863226474,0.28,0.36,0.24,0.79,1
1:5:1:2:1:2:2:3:4,0.427552597,1,5,1,2,1,2,2,3,4,0.166606526,0.92,0.085714286,0.435091605,0.12,0.44,0.36,0.6,0.68274675
2:4:2:4:2:2:1:3:5,0.717464317,2,4,2,4,2,2,1,3,5,0.368305496,0.88,0.228571429,0.863226474,0.32,0.36,0.2,0.64,0.984381027
1:4:1:4:1:1:4:3:3,0.2518264,1,4,1,4,1,1,4,3,3,0.216537309,0.84,0.085714286,0.67094602,0.08,1.00E-05,0.76,0.56,0.527415157
2:5:1:1:1:2:4:3:5,0.54573207,2,5,1,1,1,2,4,3,5,0.319832768,1,0.142857143,0.178841243,1.00E-05,0.28,0.72,0.59,0.892128396
2:5:2:4:2:2:1:4:5,0.764172729,2,5,2,4,2,2,1,4,5,0.356744342,0.92,0.228571429,0.863226474,0.32,0.4,0.2,0.66,1
2:5:2:4:2:4:1:3:5,0.818795983,2,5,2,4,2,4,1,3,5,0.316647159,1,0.228571429,0.871732766,0.24,0.68,0.08,0.53,1
3:4:1:3:1:1:2:2:5,0.532839424,3,4,1,3,1,1,2,2,5,0.467989256,0.72,0.114285714,0.621049723,0.2,0.12,0.4,0.31,0.881938851
2:4:2:5:2:1:2:3:5,0.690490278,2,4,2,5,2,1,2,3,5,0.38075065,0.88,0.228571429,1,0.4,0.04,0.44,0.63,0.987493423
1:5:1:4:2:2:2:4:5,0.644404923,1,5,1,4,2,2,2,4,5,0.181048913,1,0.114285714,0.813725066,0.32,0.32,0.36,0.77,0.885865372
2:5:1:5:2:1:3:3:3,0.410706742,2,5,1,5,2,1,3,3,3,0.223519537,0.92,0.057142857,0.926243003,0.24,0.12,0.56,0.45,0.657061814
2:2:1:1:1:1:2:4:4,0.41115866,2,2,1,1,1,1,2,4,4,0.414048385,0.4,0.085714286,0.21873118,1.00E-05,1.00E-05,0.4,0.7,0.802883874
2:3:1:1:1:1:2:3:3,0.30612946,2,3,1,1,1,1,2,3,3,0.280639898,0.52,0.114285714,0.102539223,0.08,0.16,0.28,0.45,0.573331881
2:5:1:4:1:1:5:4:5,0.544978455,2,5,1,4,1,1,5,4,5,0.290234759,1,0.114285714,0.876335822,0.04,1.00E-05,0.96,0.71,0.904228919
2:3:1:1:1:1:2:4:4,0.357273376,2,3,1,1,1,1,2,4,4,0.337290512,0.48,0.114285714,0.216450757,0.12,1.00E-05,0.36,0.71,0.703268353
2:3:1:4:2:1:2:4:4,0.40030476,2,3,1,4,2,1,2,4,4,0.300890303,0.6,0.114285714,0.860194689,0.24,1.00E-05,0.36,0.72,0.722720709
2:5:1:2:1:2:3:5:4,0.547128623,2,5,1,2,1,2,3,5,4,0.234660168,1,0.114285714,0.330535169,1.00E-05,0.4,0.6,0.89,0.846962286
2:4:1:3:2:1:2:2:5,0.593732517,2,4,1,3,2,1,2,2,5,0.367151966,0.76,0.142857143,0.621049723,0.24,0.12,0.4,0.44,0.944213515
3:4:1:4:1:1:2:3:5,0.641468762,3,4,1,4,1,1,2,3,5,0.478692049,0.68,0.142857143,0.786482796,0.12,0.16,0.4,0.58,1
3:5:2:5:2:2:3:4:5,0.93921111,3,5,2,5,2,2,3,4,5,0.454694834,1,0.285714286,1,0.24,0.24,0.52,0.79,1
3:4:1:3:1:1:3:4:5,0.80679761,3,4,1,3,1,1,3,4,5,0.445470905,0.84,0.2,0.482527173,0.12,0.2,0.52,0.75,1
1:5:1:5:1:4:1:1:3,0.48702266,1,5,1,5,1,4,1,1,3,0.188277322,0.96,0.085714286,0.978510175,0.12,0.84,1.00E-05,0.2,0.645283488
2:4:1:3:1:2:2:5:4,0.483372689,2,4,1,3,1,2,2,5,4,0.298220689,0.8,0.142857143,0.61924519,1.00E-05,0.44,0.36,1,0.800065396
2:4:1:3:2:3:1:1:4,0.490420631,2,4,1,3,2,3,1,1,4,0.359914259,0.72,0.057142857,0.616319663,0.24,0.48,1.00E-05,0.18,0.734075182
2:5:1:5:1:2:2:5:4,0.522055408,2,5,1,5,1,2,2,5,4,0.29701882,0.92,0.142857143,0.976625354,0.2,0.36,0.36,0.89,0.836314185
1:5:1:5:1:2:2:5:4,0.515187405,1,5,1,5,1,2,2,5,4,0.219620853,0.92,0.142857143,0.989321846,0.16,0.44,0.32,0.89,0.764227233
