0,1,2,3,4,5,6,7,8,9,,,,,,,
D,3841.981142,T,3613,cBag=7.235283848401744,,,,,,,,,,,,
D,3852.328719,T,3941,cBag=7.06477624584825,,,,,,,,,,,,
D,3906.047727,T,3818,cBag=7.0326448842934575,,,,,,,,,,,,
D,4291.440152,T,3600,cBag=7.610699118968743,,,,,,,,,,,,
D,4774.359605,T,3445,cBag=9.094035217176494,,,,,,,,,,,,
D,3976.468064,T,3948,cBag=5.65411712888236,,,,,,,,,,,,
D,3933.359278,T,4052,cBag=5.969479009732567,,,,,,,,,,,,
D,4003.434369,T,3617,cBag=5.831231265197337,,,,,,,,,,,,
D,3938.486769,T,4028,cBag=5.674391143769178,,,,,,,,,,,,
D,4536.167784,T,3490,cBag=8.485494088956889,,,,,,,,,,,,
D,4498.186489,T,3570,cBag=8.505768103843709,,,,,,,,,,,,
D,3944.866347,T,3704,cBag=6.425174320444837,,,,,,,,,,,,
D,3956.319777,T,4010,cBag=5.9594551121028845,,,,,,,,,,,,
D,3534.73516,T,4237,cBag=5.089410550433015,,,,,,,,,,,,
D,3468.484988,T,4558,cBag=5.7638820062237315,,,,,,,,,,,,
D,3344.225968,T,4571,cBag=5.455218312812823,,,,,,,,,,,,
D,3488.576885,T,4062,cBag=5.306251746489319,,,,,,,,,,,,
0,1,2,3,4,5,6,7,8,9,,,,,,,
Grand front ,2,A-n45-k6.vrp,n,13,obj0Min,3656.241109,obj0Max,4221.688591,obj1Min,3853,obj1Max,5391,obj2Min,5.064987462,obj2Max,6.684283659
D,3815.512124,T,5307,cBag=6.137967822173401,,,,,,,,,,,,
D,3819.461713,T,4990,cBag=6.584952816892829,,,,,,,,,,,,
D,3990.215799,T,4185,cBag=5.517462476449686,,,,,,,,,,,,
D,3823.73445,T,4395,cBag=5.555441704216161,,,,,,,,,,,,
D,3656.241109,T,5380,cBag=6.684283658846254,,,,,,,,,,,,
D,3769.873647,T,5028,cBag=6.587985188455832,,,,,,,,,,,,
D,3662.684123,T,5391,cBag=6.1361450966851665,,,,,,,,,,,,
D,3778.344688,T,5326,cBag=5.86048284734396,,,,,,,,,,,,
D,3806.231337,T,5320,cBag=6.417081056452472,,,,,,,,,,,,
D,4168.375138,T,3853,cBag=5.440640625938564,,,,,,,,,,,,
D,3948.539342,T,4250,cBag=5.531162062494125,,,,,,,,,,,,
D,4129.861404,T,4355,cBag=5.325790530013172,,,,,,,,,,,,
D,4221.688591,T,4348,cBag=5.0649874623276405,,,,,,,,,,,,
0,1,2,3,4,5,6,7,8,9,,,,,,,
Grand front ,2,A-n45-k7.vrp,n,5,obj0Min,3720.969812,obj0Max,4224.892249,obj1Min,4342,obj1Max,6089,obj2Min,5.015154685,obj2Max,6.029514816
D,3764.985748,T,4867,cBag=5.075557306857552,,,,,,,,,,,,
D,3886.770157,T,4752,cBag=5.579104271807371,,,,,,,,,,,,
D,4003.487778,T,4536,cBag=5.015154684530848,,,,,,,,,,,,
D,4224.892249,T,4342,cBag=6.02951481567035,,,,,,,,,,,,
D,3720.969812,T,6089,cBag=5.711598529993716,,,,,,,,,,,,
0,1,2,3,4,5,6,7,8,9,,,,,,,
Grand front ,2,A-n46-k7.vrp,n,21,obj0Min,3396.745299,obj0Max,3937.062034,obj1Min,4006,obj1Max,6235,obj2Min,5.356279035,obj2Max,8.166594582
D,3401.5133,T,4957,cBag=6.383709877380959,,,,,,,,,,,,
D,3921.583932,T,4236,cBag=6.245481459536707,,,,,,,,,,,,
D,3396.745299,T,5371,cBag=6.792071641790683,,,,,,,,,,,,
D,3692.866163,T,5427,cBag=5.780207862512245,,,,,,,,,,,,
D,3618.889214,T,4641,cBag=6.04910454077501,,,,,,,,,,,,
D,3621.591245,T,4698,cBag=5.796560821952918,,,,,,,,,,,,
D,3845.506488,T,4346,cBag=5.723257477680275,,,,,,,,,,,,
D,3744.060258,T,4399,cBag=6.2650995857094145,,,,,,,,,,,,
D,3804.311288,T,5187,cBag=5.722229553422435,,,,,,,,,,,,
D,3537.921513,T,4754,cBag=5.798900194000846,,,,,,,,,,,,
D,3499.062482,T,5123,cBag=6.185721907752524,,,,,,,,,,,,
D,3544.420434,T,4741,cBag=6.339796336258744,,,,,,,,,,,,
D,3937.062034,T,4006,cBag=5.356279034815395,,,,,,,,,,,,
D,3737.193897,T,4466,cBag=5.742042596854992,,,,,,,,,,,,
D,3803.681035,T,4284,cBag=5.966551710038725,,,,,,,,,,,,
D,3768.004556,T,4378,cBag=8.166594582132278,,,,,,,,,,,,
D,3797.244085,T,4446,cBag=6.019034092715749,,,,,,,,,,,,
D,3690.138812,T,4602,cBag=6.86591416411193,,,,,,,,,,,,
D,3863.009008,T,6235,cBag=5.537267087840022,,,,,,,,,,,,
D,3742.354206,T,6080,cBag=5.734420301930422,,,,,,,,,,,,
D,3917.791376,T,6156,cBag=5.521694180792184,,,,,,,,,,,,
0,1,2,3,4,5,6,7,8,9,,,,,,,
Grand front ,2,A-n48-k7.vrp,n,25,obj0Min,4264.565701,obj0Max,5297.647508,obj1Min,4464,obj1Max,6096,obj2Min,5.393330285,obj2Max,6.732481217
D,4332.176356,T,5676,cBag=6.290838072863173,,,,,,,,,,,,
D,4343.183444,T,5572,cBag=5.997687640498708,,,,,,,,,,,,
D,4396.347431,T,5512,cBag=6.250435542228015,,,,,,,,,,,,
D,4330.188265,T,5834,cBag=6.340945730091089,,,,,,,,,,,,
D,4467.084739,T,5513,cBag=6.0019950710173715,,,,,,,,,,,,
D,4455.839675,T,5346,cBag=6.732481217164462,,,,,,,,,,,,
D,4404.87049,T,5501,cBag=6.248514133171131,,,,,,,,,,,,
D,4717.920308,T,5287,cBag=6.238652837034936,,,,,,,,,,,,
D,4928.988313,T,4543,cBag=6.040401969114245,,,,,,,,,,,,
D,4849.09828,T,4652,cBag=5.536333065030101,,,,,,,,,,,,
D,5297.647508,T,4762,cBag=5.393330285075812,,,,,,,,,,,,
D,4821.331402,T,4840,cBag=6.377149798839158,,,,,,,,,,,,
D,4973.857003,T,4505,cBag=6.0366473951191475,,,,,,,,,,,,
D,4753.988173,T,5479,cBag=5.782774147367438,,,,,,,,,,,,
D,4812.333761,T,4985,cBag=6.159813178950091,,,,,,,,,,,,
D,4966.881376,T,4464,cBag=6.284225432846518,,,,,,,,,,,,
D,4977.347677,T,4576,cBag=5.798002680773924,,,,,,,,,,,,
D,4693.349479,T,5375,cBag=6.0001947109335525,,,,,,,,,,,,
D,4274.818269,T,6053,cBag=6.662545906414645,,,,,,,,,,,,
D,4308.552025,T,5981,cBag=6.38386675234332,,,,,,,,,,,,
D,4320.671333,T,5822,cBag=6.597313971264207,,,,,,,,,,,,
D,4298.694921,T,5987,cBag=6.645922213618384,,,,,,,,,,,,
D,4264.565701,T,6096,cBag=6.674367710801624,,,,,,,,,,,,
D,4545.00724,T,5396,cBag=6.5031403308291615,,,,,,,,,,,,
D,4608.927769,T,5262,cBag=6.47227563734695,,,,,,,,,,,,
0,1,2,3,4,5,6,7,8,9,,,,,,,
Grand front ,2,A-n53-k7.vrp,n,19,obj0Min,4256.752229,obj0Max,4863.844405,obj1Min,4675,obj1Max,6826,obj2Min,5.066724723,obj2Max,7.478517828
D,4286.514379,T,6735,cBag=7.229702081760002,,,,,,,,,,,,
D,4368.682377,T,6693,cBag=7.478517828474436,,,,,,,,,,,,
D,4313.987514,T,6713,cBag=7.227916474533547,,,,,,,,,,,,
D,4386.598688,T,6011,cBag=6.782277178416024,,,,,,,,,,,,
D,4256.752229,T,6780,cBag=7.2380120644778705,,,,,,,,,,,,
D,4630.204137,T,5222,cBag=7.081526933854462,,,,,,,,,,,,
D,4822.249974,T,4851,cBag=6.015667540524653,,,,,,,,,,,,
D,4679.150935,T,4962,cBag=5.2829226798029545,,,,,,,,,,,,
D,4823.850366,T,4980,cBag=5.066853151774073,,,,,,,,,,,,
D,4637.545997,T,5118,cBag=5.322579641005068,,,,,,,,,,,,
D,4677.822361,T,5065,cBag=5.066724723264573,,,,,,,,,,,,
D,4863.844405,T,4675,cBag=5.476008727959825,,,,,,,,,,,,
D,4840.947228,T,4842,cBag=5.522275339872876,,,,,,,,,,,,
D,4305.551123,T,6717,cBag=6.980646809254449,,,,,,,,,,,,
D,4446.688995,T,5414,cBag=5.378106343919082,,,,,,,,,,,,
D,4423.512744,T,6370,cBag=6.4029382395310215,,,,,,,,,,,,
D,4330.05452,T,6826,cBag=6.770807799524327,,,,,,,,,,,,
D,4630.008166,T,5292,cBag=5.620649029286717,,,,,,,,,,,,
D,4803.580242,T,4938,cBag=5.791594711266105,,,,,,,,,,,,
0,1,2,3,4,5,6,7,8,9,,,,,,,
Grand front ,2,A-n54-k7.vrp,n,32,obj0Min,4654.878983,obj0Max,5555.992374,obj1Min,5388,obj1Max,7114,obj2Min,5.639512775,obj2Max,8.176032014
D,4950.834142,T,6279,cBag=7.15552704716938,,,,,,,,,,,,
D,5333.355332,T,5481,cBag=6.983860349628067,,,,,,,,,,,,
D,5482.810653,T,5579,cBag=6.794153731549053,,,,,,,,,,,,
D,5555.992374,T,5388,cBag=7.240136184966337,,,,,,,,,,,,
D,5058.019657,T,6001,cBag=6.84602137491301,,,,,,,,,,,,
D,4988.194338,T,6255,cBag=6.909744002358621,,,,,,,,,,,,
D,5281.848207,T,5632,cBag=6.774852377016242,,,,,,,,,,,,
D,5487.961796,T,5462,cBag=6.760077025529068,,,,,,,,,,,,
D,5237.09112,T,5700,cBag=7.032495756448973,,,,,,,,,,,,
D,4840.730065,T,6477,cBag=8.176032014275332,,,,,,,,,,,,
D,4728.447769,T,6864,cBag=7.781806261493128,,,,,,,,,,,,
D,4936.195286,T,5926,cBag=7.2925782488183035,,,,,,,,,,,,
D,4654.878983,T,7114,cBag=7.108252378279333,,,,,,,,,,,,
D,4739.740133,T,6816,cBag=6.053437362638563,,,,,,,,,,,,
D,5445.966953,T,5977,cBag=5.926125760083538,,,,,,,,,,,,
D,5232.158456,T,5972,cBag=6.1323804773826565,,,,,,,,,,,,
D,4908.20749,T,6745,cBag=5.8165325505549825,,,,,,,,,,,,
D,5099.223275,T,6599,cBag=6.051433666989361,,,,,,,,,,,,
D,5483.876072,T,5554,cBag=6.051440209853933,,,,,,,,,,,,
D,5462.13975,T,5945,cBag=5.919387669316369,,,,,,,,,,,,
D,5357.181345,T,5922,cBag=6.139297783781623,,,,,,,,,,,,
D,5089.678249,T,6399,cBag=6.480257630949364,,,,,,,,,,,,
D,4985.172644,T,6515,cBag=6.251517487771487,,,,,,,,,,,,
D,4847.706092,T,6759,cBag=6.3004209458916,,,,,,,,,,,,
D,5164.393561,T,6003,cBag=5.639512775260272,,,,,,,,,,,,
D,5046.210782,T,6502,cBag=6.258305921483458,,,,,,,,,,,,
D,4805.724404,T,6510,cBag=7.199207406970483,,,,,,,,,,,,
D,4921.27107,T,6431,cBag=6.460371771593405,,,,,,,,,,,,
D,4742.927434,T,6600,cBag=6.72484680086628,,,,,,,,,,,,
D,5378.685248,T,5586,cBag=6.042610125593431,,,,,,,,,,,,
D,4911.767824,T,6705,cBag=6.050339066330616,,,,,,,,,,,,
D,5364.352134,T,5907,cBag=6.6263515689613435,,,,,,,,,,,,
0,1,2,3,4,5,6,7,8,9,,,,,,,
Grand front ,2,A-n55-k9.vrp,n,25,obj0Min,3895.54378,obj0Max,4805.059,obj1Min,4863,obj1Max,6320,obj2Min,4.466974361,obj2Max,7.085631772
D,3990.835011,T,6320,cBag=4.799675442558287,,,,,,,,,,,,
D,4083.690204,T,5702,cBag=4.860776822215994,,,,,,,,,,,,
D,4095.12616,T,5679,cBag=4.856888868516758,,,,,,,,,,,,
D,4040.919613,T,5800,cBag=4.878173533570488,,,,,,,,,,,,
D,3959.443605,T,5746,cBag=5.049409894805266,,,,,,,,,,,,
D,4151.726426,T,5503,cBag=5.0182979640827785,,,,,,,,,,,,
D,4059.378113,T,5712,cBag=5.055241047970546,,,,,,,,,,,,
D,4072.081302,T,5841,cBag=4.501351027742301,,,,,,,,,,,,
D,4112.70761,T,5690,cBag=4.666492002862554,,,,,,,,,,,,
D,4173.970837,T,5614,cBag=4.852389258554699,,,,,,,,,,,,
D,3895.54378,T,5856,cBag=4.8712498476839405,,,,,,,,,,,,
D,4105.191732,T,5438,cBag=5.387255581159312,,,,,,,,,,,,
D,4529.841785,T,5429,cBag=4.4669743610238735,,,,,,,,,,,,
D,4185.700195,T,5402,cBag=4.803488585013158,,,,,,,,,,,,
D,4281.264168,T,5341,cBag=5.193215622915023,,,,,,,,,,,,
D,4549.103046,T,4923,cBag=7.085631771544138,,,,,,,,,,,,
D,4327.601046,T,5200,cBag=6.338890729956056,,,,,,,,,,,,
D,4362.203521,T,5242,cBag=4.789961635252514,,,,,,,,,,,,
D,4365.23311,T,5123,cBag=4.566546214353628,,,,,,,,,,,,
D,4691.26021,T,4982,cBag=6.3376370018513875,,,,,,,,,,,,
D,4801.00267,T,4863,cBag=6.324573673847493,,,,,,,,,,,,
D,4408.701205,T,5085,cBag=5.345432706811897,,,,,,,,,,,,
D,4486.612841,T,5014,cBag=5.339372708412166,,,,,,,,,,,,
D,4805.059,T,4867,cBag=5.739680456548942,,,,,,,,,,,,
D,4355.377154,T,5207,cBag=4.976137219337889,,,,,,,,,,,,
0,1,2,3,4,5,6,7,8,9,,,,,,,
Grand front ,2,A-n60-k9.vrp,n,18,obj0Min,5217.161376,obj0Max,6845.838021,obj1Min,6585,obj1Max,7984,obj2Min,5.238096298,obj2Max,9.077754737
D,5217.161376,T,7984,cBag=6.223411195391605,,,,,,,,,,,,
D,5455.261672,T,7028,cBag=6.026375893401894,,,,,,,,,,,,
D,5252.77112,T,7458,cBag=5.705879639320417,,,,,,,,,,,,
D,5220.954582,T,7210,cBag=5.839386834888608,,,,,,,,,,,,
D,5381.890779,T,7172,cBag=6.0507614247997985,,,,,,,,,,,,
D,5551.995134,T,6977,cBag=6.027724283123532,,,,,,,,,,,,
D,5336.639381,T,7164,cBag=6.833759719658718,,,,,,,,,,,,
D,6786.826297,T,6597,cBag=9.077754736681557,,,,,,,,,,,,
D,6845.838021,T,6585,cBag=8.885359527660851,,,,,,,,,,,,
D,5677.520492,T,6601,cBag=6.350385883634293,,,,,,,,,,,,
D,5641.407481,T,6772,cBag=5.793057509331066,,,,,,,,,,,,
D,5634.613412,T,6747,cBag=5.983895982149993,,,,,,,,,,,,
D,5888.85491,T,6755,cBag=5.428221983706987,,,,,,,,,,,,
D,5349.290925,T,7126,cBag=6.232891481587667,,,,,,,,,,,,
D,5581.027228,T,7009,cBag=5.841713131118939,,,,,,,,,,,,
D,5390.477399,T,7035,cBag=5.821092708839714,,,,,,,,,,,,
D,5726.907156,T,6609,cBag=5.765799924303637,,,,,,,,,,,,
D,5423.77633,T,7059,cBag=5.23809629750596,,,,,,,,,,,,
0,1,2,3,4,5,6,7,8,9,,,,,,,
Grand front ,2,A-n61-k9.vrp,n,14,obj0Min,3943.753452,obj0Max,4790.910788,obj1Min,5020,obj1Max,6223,obj2Min,4.771439756,obj2Max,7.512470692
D,4088.115016,T,5431,cBag=5.103400516254002,,,,,,,,,,,,
D,4023.014546,T,5814,cBag=5.366658420188004,,,,,,,,,,,,
D,4081.579035,T,5559,cBag=5.131462991066804,,,,,,,,,,,,
D,4187.21879,T,6051,cBag=5.071304630955237,,,,,,,,,,,,
D,4323.330133,T,5064,cBag=5.236869633397204,,,,,,,,,,,,
D,4034.640123,T,5571,cBag=5.4985908411037485,,,,,,,,,,,,
D,3983.366503,T,5853,cBag=5.740851842812145,,,,,,,,,,,,
D,3943.753452,T,6046,cBag=5.964541416801406,,,,,,,,,,,,
D,4115.252232,T,5180,cBag=5.235575718769488,,,,,,,,,,,,
D,4790.910788,T,5020,cBag=7.5124706917690975,,,,,,,,,,,,
D,4617.586165,T,5911,cBag=5.0965622387900575,,,,,,,,,,,,
D,4428.411832,T,6223,cBag=4.771439756370515,,,,,,,,,,,,
D,4487.495766,T,5981,cBag=4.909872321555445,,,,,,,,,,,,
D,4459.795402,T,6182,cBag=4.951633968455346,,,,,,,,,,,,
0,1,2,3,4,5,6,7,8,9,,,,,,,
Grand front ,2,A-n62-k8.vrp,n,15,obj0Min,5621.430352,obj0Max,6593.144815,obj1Min,5852,obj1Max,7062,obj2Min,6.090502713,obj2Max,7.048961037
D,5729.966116,T,6748,cBag=6.783091453694987,,,,,,,,,,,,
D,5818.320344,T,6729,cBag=7.015748267740262,,,,,,,,,,,,
D,5822.036912,T,6600,cBag=6.981143681725799,,,,,,,,,,,,
D,5897.811041,T,6414,cBag=6.4950121307241195,,,,,,,,,,,,
D,5640.844955,T,6868,cBag=7.0253463298082215,,,,,,,,,,,,
D,5621.430352,T,7062,cBag=6.8514424981532285,,,,,,,,,,,,
D,6593.144815,T,6328,cBag=6.358796648431325,,,,,,,,,,,,
D,5939.614414,T,6665,cBag=6.122694251689931,,,,,,,,,,,,
D,5989.374367,T,6638,cBag=6.347007913929999,,,,,,,,,,,,
D,6272.29903,T,6294,cBag=6.745783064805913,,,,,,,,,,,,
D,6096.806331,T,6321,cBag=6.501400191975529,,,,,,,,,,,,
D,6008.02127,T,6507,cBag=6.090502712984463,,,,,,,,,,,,
D,5906.372511,T,6715,cBag=6.354768872875655,,,,,,,,,,,,
D,5782.830492,T,6975,cBag=6.629728741537843,,,,,,,,,,,,
D,6123.832824,T,5852,cBag=7.048961037379044,,,,,,,,,,,,
0,1,2,3,4,5,6,7,8,9,,,,,,,
Grand front ,2,A-n63-k9.vrp,n,6,obj0Min,6491.952914,obj0Max,6825.86616,obj1Min,7024,obj1Max,8684,obj2Min,5.411058365,obj2Max,5.887617798
D,6825.86616,T,7024,cBag=5.717555945797323,,,,,,,,,,,,
D,6689.350023,T,7406,cBag=5.411058365037493,,,,,,,,,,,,
D,6652.054168,T,7868,cBag=5.887617798051045,,,,,,,,,,,,
D,6507.935155,T,8647,cBag=5.858909980724534,,,,,,,,,,,,
D,6665.509982,T,8489,cBag=5.843831234683817,,,,,,,,,,,,
D,6491.952914,T,8684,cBag=5.865244548666655,,,,,,,,,,,,
0,1,2,3,4,5,6,7,8,9,,,,,,,
Grand front ,2,A-n63-k10.vrp,n,22,obj0Min,5278.234645,obj0Max,5828.98467,obj1Min,5689,obj1Max,9033,obj2Min,5.119328883,obj2Max,6.824198984
D,5418.312651,T,7146,cBag=6.084916931486335,,,,,,,,,,,,
D,5556.556769,T,6834,cBag=5.507421826134552,,,,,,,,,,,,
D,5421.081877,T,6901,cBag=5.504792467420001,,,,,,,,,,,,
D,5557.075403,T,6831,cBag=5.506843156800793,,,,,,,,,,,,
D,5456.370788,T,7021,cBag=5.359007920758096,,,,,,,,,,,,
D,5288.300538,T,7198,cBag=5.3758918057177665,,,,,,,,,,,,
D,5552.300158,T,6739,cBag=5.66246686537856,,,,,,,,,,,,
D,5278.234645,T,9033,cBag=6.824198984453561,,,,,,,,,,,,
D,5704.622735,T,7278,cBag=5.2693571458703845,,,,,,,,,,,,
D,5603.112687,T,7287,cBag=5.258545262179616,,,,,,,,,,,,
D,5477.047168,T,7532,cBag=5.1193288826860694,,,,,,,,,,,,
D,5455.384373,T,7544,cBag=5.29515018410759,,,,,,,,,,,,
D,5615.039809,T,6582,cBag=5.812617658405693,,,,,,,,,,,,
D,5570.186827,T,6614,cBag=5.285956929984147,,,,,,,,,,,,
D,5663.061814,T,6611,cBag=5.472938017400692,,,,,,,,,,,,
D,5701.796604,T,6103,cBag=5.368787771119526,,,,,,,,,,,,
D,5640.410259,T,6066,cBag=5.52910729651378,,,,,,,,,,,,
D,5717.219907,T,5705,cBag=5.813213228640909,,,,,,,,,,,,
D,5828.98467,T,5689,cBag=5.999775972470703,,,,,,,,,,,,
D,5284.193452,T,8164,cBag=6.286535014853627,,,,,,,,,,,,
D,5278.4247,T,8664,cBag=6.217141298235042,,,,,,,,,,,,
D,5283.392545,T,8190,cBag=6.467979536269119,,,,,,,,,,,,
0,1,2,3,4,5,6,7,8,9,,,,,,,
Grand front ,2,A-n64-k9.vrp,n,10,obj0Min,5916.127684,obj0Max,6604.465767,obj1Min,6947,obj1Max,8932,obj2Min,5.545791882,obj2Max,6.407103998
D,6604.465767,T,7323,cBag=5.732691621115419,,,,,,,,,,,,
D,6289.387298,T,6947,cBag=5.793936690888238,,,,,,,,,,,,
D,6085.052218,T,7927,cBag=6.190272534744819,,,,,,,,,,,,
D,6281.468445,T,7009,cBag=5.807466754758877,,,,,,,,,,,,
D,6065.164023,T,8858,cBag=6.407103998463666,,,,,,,,,,,,
D,5916.127684,T,8932,cBag=6.017201578982884,,,,,,,,,,,,
D,6150.696717,T,7616,cBag=5.545791881879596,,,,,,,,,,,,
D,6146.41188,T,7474,cBag=5.705106356062922,,,,,,,,,,,,
D,6143.508903,T,7787,cBag=5.778526582096608,,,,,,,,,,,,
D,6073.739232,T,8444,cBag=6.117249398710105,,,,,,,,,,,,
0,1,2,3,4,5,6,7,8,9,,,,,,,
Grand front ,2,A-n65-k9.vrp,n,13,obj0Min,5290.967787,obj0Max,6199.584239,obj1Min,6241,obj1Max,7437,obj2Min,5.055563865,obj2Max,6.512150264
D,6199.584239,T,6241,cBag=5.429363005693166,,,,,,,,,,,,
D,6064.354783,T,6321,cBag=5.055563864950105,,,,,,,,,,,,
D,5660.586125,T,7075,cBag=5.547649460186207,,,,,,,,,,,,
D,5732.605924,T,6990,cBag=5.350872170008981,,,,,,,,,,,,
D,5985.358429,T,6854,cBag=5.540578034387068,,,,,,,,,,,,
D,5351.758819,T,7385,cBag=6.5121502642765865,,,,,,,,,,,,
D,5357.436004,T,7392,cBag=6.327502864857249,,,,,,,,,,,,
D,5486.184609,T,6696,cBag=5.6249527927970275,,,,,,,,,,,,
D,5429.630458,T,6778,cBag=5.823109194523127,,,,,,,,,,,,
D,5290.967787,T,7437,cBag=5.767894220191848,,,,,,,,,,,,
D,5381.943339,T,7270,cBag=6.489951391821702,,,,,,,,,,,,
D,5515.315689,T,7099,cBag=5.533742229848852,,,,,,,,,,,,
D,5384.828942,T,7262,cBag=5.927508536124528,,,,,,,,,,,,
0,1,2,3,4,5,6,7,8,9,,,,,,,
Grand front ,2,A-n69-k9.vrp,n,30,obj0Min,5248.850159,obj0Max,6314.67941,obj1Min,6364,obj1Max,7741,obj2Min,5.712224182,obj2Max,9.20453335
D,5591.949311,T,7252,cBag=5.790127892699746,,,,,,,,,,,,
D,5741.162716,T,6947,cBag=5.932681701553418,,,,,,,,,,,,
D,5802.23004,T,6761,cBag=7.449776230411765,,,,,,,,,,,,
D,5640.944003,T,7203,cBag=5.785314140088018,,,,,,,,,,,,
D,5585.436867,T,7070,cBag=6.5224806076087685,,,,,,,,,,,,
D,5570.142672,T,7472,cBag=6.22734519842526,,,,,,,,,,,,
D,5552.554601,T,7147,cBag=6.342069690309603,,,,,,,,,,,,
D,5579.803346,T,7465,cBag=6.032943185182401,,,,,,,,,,,,
D,5595.606969,T,7137,cBag=5.95749824302848,,,,,,,,,,,,
D,5589.64659,T,7421,cBag=6.023891894729925,,,,,,,,,,,,
D,5690.006678,T,6933,cBag=6.116367788605817,,,,,,,,,,,,
D,5439.621104,T,7177,cBag=6.721699016756297,,,,,,,,,,,,
D,5377.824853,T,7265,cBag=6.345805334697264,,,,,,,,,,,,
D,5332.030922,T,7268,cBag=6.340174695708221,,,,,,,,,,,,
D,5321.159763,T,7741,cBag=6.256539280773417,,,,,,,,,,,,
D,5416.098953,T,7224,cBag=6.341400683459958,,,,,,,,,,,,
D,6017.940641,T,6747,cBag=7.864495923105674,,,,,,,,,,,,
D,5956.929744,T,6569,cBag=8.396166603635459,,,,,,,,,,,,
D,6046.087384,T,6521,cBag=8.591233401032113,,,,,,,,,,,,
D,5287.656379,T,7264,cBag=6.527166622915131,,,,,,,,,,,,
D,5248.850159,T,7680,cBag=6.426172152203665,,,,,,,,,,,,
D,5430.421142,T,7125,cBag=7.2903660042964,,,,,,,,,,,,
D,5310.976521,T,7161,cBag=6.89418254793905,,,,,,,,,,,,
D,5919.920348,T,6726,cBag=9.204533349932888,,,,,,,,,,,,
D,6314.67941,T,6364,cBag=6.456352060329965,,,,,,,,,,,,
D,6203.549241,T,6649,cBag=6.896586107942336,,,,,,,,,,,,
D,6128.001739,T,6658,cBag=7.082338702312128,,,,,,,,,,,,
D,6169.747577,T,6547,cBag=7.061846705942264,,,,,,,,,,,,
D,6136.296299,T,6753,cBag=6.523723866274211,,,,,,,,,,,,
D,5983.157556,T,7514,cBag=5.712224182357022,,,,,,,,,,,,
0,1,2,3,4,5,6,7,8,9,,,,,,,
Grand front ,2,A-n80-k10.vrp,n,7,obj0Min,8838.393198,obj0Max,9293.188203,obj1Min,10233,obj1Max,11581,obj2Min,6.702869448,obj2Max,7.560819537
D,8856.755694,T,10325,cBag=7.12233589824113,,,,,,,,,,,,
D,8965.643791,T,10233,cBag=6.942229642778653,,,,,,,,,,,,
D,9232.641241,T,10772,cBag=6.74163378473876,,,,,,,,,,,,
D,9010.764818,T,10607,cBag=6.853141702475745,,,,,,,,,,,,
D,9013.059153,T,10479,cBag=6.826250446806155,,,,,,,,,,,,
D,9293.188203,T,10554,cBag=6.702869447755458,,,,,,,,,,,,
D,8838.393198,T,11581,cBag=7.560819537338513,,,,,,,,,,,,
0,1,2,3,4,5,6,7,8,9,,,,,,,
Grand front ,2,B-n31-k5.vrp,n,8,obj0Min,1769.173935,obj0Max,2730.192472,obj1Min,2516,obj1Max,3447,obj2Min,4.31566923,obj2Max,5.181146891
D,2245.321246,T,2791,cBag=4.380831518797302,,,,,,,,,,,,
D,1769.173935,T,3447,cBag=4.9621197824495775,,,,,,,,,,,,
D,2394.388279,T,2559,cBag=4.7086005548221745,,,,,,,,,,,,
D,1885.946348,T,2867,cBag=4.315669229829964,,,,,,,,,,,,
D,2392.95112,T,2766,cBag=4.808677866655542,,,,,,,,,,,,
D,2134.583285,T,2785,cBag=4.744529719280112,,,,,,,,,,,,
D,2730.192472,T,2516,cBag=5.181146891248609,,,,,,,,,,,,
D,1877.719366,T,3439,cBag=4.989061082102316,,,,,,,,,,,,
0,1,2,3,4,5,6,7,8,9,,,,,,,
Grand front ,2,B-n34-k5.vrp,n,9,obj0Min,2366.449524,obj0Max,2970.989904,obj1Min,2833,obj1Max,3576,obj2Min,4.074421742,obj2Max,5.170924317
D,2572.55696,T,2889,cBag=4.43498723050463,,,,,,,,,,,,
D,2366.449524,T,3576,cBag=5.041738718401378,,,,,,,,,,,,
D,2490.720677,T,3234,cBag=4.5650203920237615,,,,,,,,,,,,
D,2652.242846,T,2884,cBag=5.170924317280315,,,,,,,,,,,,
D,2970.989904,T,2833,cBag=4.871347524730913,,,,,,,,,,,,
D,2675.168698,T,2853,cBag=4.445502708335212,,,,,,,,,,,,
D,2393.373293,T,3244,cBag=4.544474125229947,,,,,,,,,,,,
D,2485.286984,T,3130,cBag=4.876977192753363,,,,,,,,,,,,
D,2509.493469,T,2922,cBag=4.074421741570371,,,,,,,,,,,,
0,1,2,3,4,5,6,7,8,9,,,,,,,
Grand front ,2,B-n35-k5.vrp,n,20,obj0Min,3360.634548,obj0Max,4467.834817,obj1Min,3714,obj1Max,4807,obj2Min,5.659809322,obj2Max,7.358676814
D,3550.969504,T,4721,cBag=6.113646297540283,,,,,,,,,,,,
D,4152.763995,T,4360,cBag=5.734264044301732,,,,,,,,,,,,
D,4134.054884,T,4225,cBag=6.042756113082354,,,,,,,,,,,,
D,4326.815868,T,3965,cBag=5.975371754169524,,,,,,,,,,,,
D,4345.485908,T,4141,cBag=5.685633526795911,,,,,,,,,,,,
D,4467.834817,T,4013,cBag=5.65980932165882,,,,,,,,,,,,
D,3885.709779,T,4259,cBag=6.367112229180492,,,,,,,,,,,,
